track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
5,KEWX19970102_002951,0,0.400,1.200,1022,0,2791.310
5,KEWX19970102_002951,2,1.400,1.200,1019,0,3.701
5,KEWX19970102_002951,4,2.400,1.200,1019,0,0.459
5,KEWX19970102_002951,5,3.400,1.200,1022,0,0.461
5,KEWX19970102_003939,0,0.500,1.200,2706,0,2618.647
5,KEWX19970102_003939,2,1.400,1.200,2704,0,76.917
5,KEWX19970102_003939,4,2.400,1.200,2711,0,1.559
5,KEWX19970102_003939,5,3.400,1.200,2714,0,1.229
1,KEWX19970101_222148,0,0.400,1.200,264,0,318.693
1,KEWX19970101_222148,2,1.400,1.200,265,0,5.718
1,KEWX19970101_222148,4,2.500,1.200,263,0,0.113
1,KEWX19970101_222148,5,3.400,1.200,266,0,0.115
2,KEWX19970101_222148,0,0.400,1.200,19,0,139.064
2,KEWX19970101_222148,2,1.400,1.200,19,0,0.012
2,KEWX19970101_222148,4,2.500,1.200,19,0,0.012
4,KEWX19970101_233027,0,0.500,1.200,521,0,832.277
4,KEWX19970101_233027,2,1.400,1.200,524,0,0.465
4,KEWX19970101_233027,4,2.400,1.200,515,0,0.458
6,KEWX19970102_002951,0,0.400,1.200,5955,0,9641.350
6,KEWX19970102_002951,2,1.400,1.200,6094,0,147.967
6,KEWX19970102_002951,4,2.400,1.200,5831,0,43.015
6,KEWX19970102_002951,5,3.400,1.200,5800,0,7.552
6,KEWX19970102_002951,6,4.400,1.200,5686,0,3.911
1,KEWX19970103_004237,0,0.400,1.200,2448,0,7111.417
1,KEWX19970103_004237,2,1.400,1.200,2461,0,138.429
1,KEWX19970103_004237,4,2.500,1.200,2452,0,1.413
1,KEWX19970103_004237,5,3.400,1.200,2448,0,0.346
1,KEWX19970103_004237,6,4.400,1.200,2458,0,0.349
1,KEWX19970103_233622,0,0.500,1.200,46,0,91.031
1,KEWX19970103_233622,2,1.400,1.200,47,0,0.030
1,KEWX19970103_233622,4,2.400,1.200,42,0,0.027
3,KEWX19970104_001603,0,0.400,1.200,890,0,5893.374
3,KEWX19970104_001603,2,1.400,1.200,889,0,2.529
3,KEWX19970104_001603,4,2.500,1.200,890,0,0.451
3,KEWX19970104_001603,5,3.400,1.200,892,0,0.453
4,KEWX19970104_003539,0,0.500,1.200,3547,0,10607.036
4,KEWX19970104_003539,2,1.400,1.200,3549,0,1133.348
4,KEWX19970104_003539,4,2.500,1.200,3555,0,239.636
4,KEWX19970104_003539,5,3.400,1.200,3556,0,81.762
4,KEWX19970104_003539,6,4.400,1.200,3567,0,23.025
5,KEWX19970104_003539,0,0.500,1.200,1130,0,10220.930
5,KEWX19970104_003539,2,1.400,1.200,1127,0,1015.495
5,KEWX19970104_003539,4,2.500,1.200,1129,0,145.206
5,KEWX19970104_003539,5,3.400,1.200,1132,0,40.262
5,KEWX19970104_003539,6,4.400,1.200,1131,0,7.349
6,KEWX19970104_004528,0,0.400,1.200,2534,0,2435.340
6,KEWX19970104_004528,2,1.400,1.200,3789,0,1700.390
6,KEWX19970104_004528,4,2.400,1.200,3790,0,553.744
6,KEWX19970104_004528,5,3.400,1.200,3804,0,147.980
6,KEWX19970104_004528,6,4.400,1.200,3797,0,39.455
7,KEWX19970104_005516,0,0.400,1.200,4782,0,564.828
7,KEWX19970104_005516,2,1.400,1.200,4772,0,9.711
8,KEWX19970104_012441,0,0.400,1.200,8810,0,15399.909
8,KEWX19970104_012441,2,1.400,1.200,8809,0,27.221
3,KEWX19970104_232923,0,0.400,1.200,265,0,5650.403
3,KEWX19970104_232923,2,1.400,1.200,263,0,0.134
3,KEWX19970104_232923,4,2.400,1.200,2,0,0.001
3,KEWX19970104_232923,5,3.400,1.200,265,0,0.135
3,KEWX19970104_233911,0,0.500,1.200,1194,0,9140.857
3,KEWX19970104_233911,2,1.400,1.200,1192,0,4.098
3,KEWX19970104_233911,4,2.400,1.200,1197,0,0.612
3,KEWX19970104_233911,5,3.400,1.200,1196,0,0.613
3,KEWX19970104_234900,0,0.400,1.200,2787,0,32214.703
3,KEWX19970104_234900,2,1.400,1.200,2793,0,7.787
3,KEWX19970104_234900,4,2.400,1.200,2787,0,1.959
3,KEWX19970104_235848,0,0.400,1.200,2900,0,53630.690
3,KEWX19970104_235848,2,1.400,1.200,2903,0,26.977
3,KEWX19970104_235848,4,2.400,1.200,2907,0,1.406
3,KEWX19970104_235848,5,3.400,1.200,2904,0,1.407
3,KEWX19970105_000906,0,0.500,1.200,6141,0,141330.765
3,KEWX19970105_000906,2,1.400,1.200,5802,0,315.026
3,KEWX19970105_000906,4,2.400,1.200,5693,0,1.679
3,KEWX19970105_000906,5,3.400,1.200,5694,0,1.683
3,KEWX19970105_000906,6,4.400,1.200,5701,0,1.690
3,KEWX19970105_001854,0,0.400,1.200,4256,0,72351.516
3,KEWX19970105_001854,2,1.400,1.200,3267,0,2484.558
3,KEWX19970105_001854,4,2.400,1.200,4260,0,1.748
3,KEWX19970105_001854,5,3.400,1.200,3022,0,1.259
3,KEWX19970105_002843,0,0.400,1.200,6513,0,127421.000
3,KEWX19970105_002843,2,1.400,1.200,6525,0,2637.962
3,KEWX19970105_002843,4,2.500,1.200,6524,0,3.645
3,KEWX19970105_002843,5,3.500,1.200,4906,0,2.303
3,KEWX19970105_003831,0,0.400,1.200,12609,0,163970.448
3,KEWX19970105_003831,2,1.400,1.200,12618,0,4354.929
3,KEWX19970105_003831,4,2.400,1.200,12631,0,94.289
3,KEWX19970105_003831,5,3.400,1.200,12638,0,16.342
3,KEWX19970105_004820,0,0.400,1.200,28030,0,207493.818
3,KEWX19970105_004820,2,1.400,1.200,27990,0,11195.519
3,KEWX19970105_004820,4,2.400,1.200,27436,0,795.755
3,KEWX19970105_004820,5,3.400,1.200,27549,0,160.702
3,KEWX19970105_005808,0,0.400,1.200,4623,0,76453.030
3,KEWX19970105_005808,2,1.400,1.200,7178,0,7006.757
3,KEWX19970105_005808,4,2.400,1.200,7182,0,275.680
3,KEWX19970105_005808,5,3.400,1.200,7196,0,17.527
3,KEWX19970105_005808,6,4.400,1.200,7197,0,2.209
3,KEWX19970105_010756,0,0.400,1.200,12748,0,137414.435
3,KEWX19970105_010756,2,1.400,1.200,12767,0,9506.923
3,KEWX19970105_010756,4,2.400,1.200,12773,0,537.408
3,KEWX19970105_010756,5,3.400,1.200,9647,0,42.314
3,KEWX19970105_010756,6,4.400,1.200,12797,0,13.741
3,KEWX19970105_011745,0,0.400,1.200,18163,0,138411.361
3,KEWX19970105_011745,2,1.400,1.200,18157,0,8480.549
3,KEWX19970105_011745,4,2.400,1.200,18158,0,536.557
3,KEWX19970105_011745,5,3.400,1.200,13858,0,75.815
3,KEWX19970105_012733,0,0.400,1.200,21423,0,119921.857
3,KEWX19970105_012733,2,1.400,1.200,21778,0,9045.964
3,KEWX19970105_012733,4,2.400,1.200,22070,0,857.083
3,KEWX19970105_012733,5,3.400,1.200,22021,0,184.904
3,KEWX19970105_012733,6,4.400,1.200,19937,0,46.476
8,KEWX19970105_000906,0,0.500,1.200,1309,0,23910.572
8,KEWX19970105_000906,2,1.400,1.200,1308,0,56482.855
